File Name,Relative Path,Fish Computer Path,Species,Single Fish,Comments,Segmentable,box annotated,mask annotated,train/val/test,Mask Annotator Name,Fish Computer Folder,Date Data Added,Keypoint annotated,Keypoint Annotator Name,Box Annotator Name,Duplicate,CVAT Task ID,Multifish Order
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/60.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/60.mp4,Rainbow Trout,1,,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__60,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/61.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/61.mp4,Rainbow Trout,1,,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__61,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/62.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/62.mp4,Rainbow Trout,1,lamprey scar,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__62,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/63.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/63.mp4,Rainbow Trout,1,lamprey scar,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__63,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/64.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/64.mp4,Rainbow Trout,1,,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__64,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/65.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/65.mp4,Rainbow Trout,1,lamprey scar,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__65,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/66.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/66.mp4,Rainbow Trout,1,,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__66,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/67.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/67.mp4,Rainbow Trout,1,lamprey scar,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__67,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/68.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/68.mp4,Rainbow Trout,1,IR lights,0,,,,,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__68,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/69.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/69.mp4,Rainbow Trout,1,IR lights,0,,,,,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__69,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/70.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/70.mp4,Rainbow Trout,1,IR lights,0,,,,,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__70,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/71.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/71.mp4,Rainbow Trout,1,IR lights,0,,,,,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__71,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/9.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/9.mp4,Rainbow Trout,1,,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__9,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/96.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/96.mp4,Rainbow Trout,1,IR lights,0,,,,,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__96,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/97.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/97.mp4,Rainbow Trout,1,IR lights,0,,,,,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__97,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/98.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/98.mp4,Rainbow Trout,1,,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__98,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11222024-11282024/24 11 22 14 07/99.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11222024-11282024/24  11  22  14  07/99.mp4,Rainbow Trout,1,good vid,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11222024-11282024__24  11  22  14  07__99,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/10.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/10.mp4,Rainbow Trout,1,"poor contrast on fins, mask generated, skip",0,,0.5,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__10,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/100.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/100.mp4,Rainbow Trout,1,good vid,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__100,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/103.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/103.mp4,Rainbow Trout,1,,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__103,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/105.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/105.mp4,Rainbow Trout,1,,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__105,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/107.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/107.mp4,Rainbow Trout,1,poor contrast on lower fins,0,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__107,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/11.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/11.mp4,Rainbow Trout,1,poor contrast on lower fins,0,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__11,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/110.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/110.mp4,Rainbow Trout,1,,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__110,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/112.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/112.mp4,Rainbow Trout,0,nice vid,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__112,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/115.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/115.mp4,Rainbow Trout,0,nice vid,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__115,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/116.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/116.mp4,Rainbow Trout,1,good vid,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__116,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/117.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/117.mp4,Rainbow Trout,1,good vid,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__117,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/118.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/118.mp4,Rainbow Trout,1,poor contrast on lower fins,0,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__118,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/119.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/119.mp4,Rainbow Trout,1,,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__119,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/12.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/12.mp4,Rainbow Trout,1,,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__12,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/120.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/120.mp4,Rainbow Trout,1,,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__120,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/122.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/122.mp4,Rainbow Trout,1,nice vid,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__122,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/125.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/125.mp4,Rainbow Trout,1,good vid,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__125,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/126.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/126.mp4,Rainbow Trout,1,good vid,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__126,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/127.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/127.mp4,Rainbow Trout,1,,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__127,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/128.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/128.mp4,Rainbow Trout,1,,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__128,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/129.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/129.mp4,Rainbow Trout,1,fast movement,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__129,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/13.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/13.mp4,Rainbow Trout,1,,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__13,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/130.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/130.mp4,Rainbow Trout,1,good vid,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__130,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/132.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/132.mp4,Rainbow Trout,1,"poor contrast on lower fins, SKIP",0,,0.5,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__132,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/133.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/133.mp4,Rainbow Trout,1,fish briefly in frame,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__133,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/135.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/135.mp4,Rainbow Trout,1,,1,,0.5,,90,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__135,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/136.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/136.mp4,Rainbow Trout,1,fish briefly in frame,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__136,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/139.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/139.mp4,Rainbow Trout,1,fish briefly in frame,1,,0.5,,85,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__139,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/14.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/14.mp4,Rainbow Trout,1,,1,,0.5,,0,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__14,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/142.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/142.mp4,Rainbow Trout,1,,1,,0.5,,80,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__142,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/143.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/143.mp4,Rainbow Trout,1,fish briefly in frame,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__143,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/144.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/144.mp4,Rainbow Trout,1,"fish briefly in frame, minnow (?) on the right at the begin.",1,,0.5,,80,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__144,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/145.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/145.mp4,Rainbow Trout,1,,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__145,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/146.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/146.mp4,Rainbow Trout,1,mask is a bit rough,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__146,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/149.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/149.mp4,Rainbow Trout,1,,1,,1,,Bushra,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__149,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/15.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/15.mp4,Rainbow Trout,1,,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__15,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/157.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/157.mp4,Rainbow Trout,1,,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__157,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/158.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/158.mp4,Rainbow Trout,1,,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__158,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/159.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/159.mp4,Rainbow Trout,1,,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__159,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/16.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/16.mp4,Rainbow Trout,1,,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__16,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/160.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/160.mp4,Rainbow Trout,1,,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__160,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/163.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/163.mp4,Rainbow Trout,1,,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__163,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/165.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/165.mp4,Rainbow Trout,1,,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__165,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/167.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/167.mp4,Rainbow Trout,1,lamp,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__167,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/168.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/168.mp4,Rainbow Trout,1,lamp,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__168,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/169.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/169.mp4,Rainbow Trout,1,,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__169,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/17.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/17.mp4,Rainbow Trout,1,,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__17,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/170.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/170.mp4,Rainbow Trout,1,,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__170,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/173.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/173.mp4,Rainbow Trout,1,,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__173,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/174.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/174.mp4,Rainbow Trout,1,,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__174,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/175.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/175.mp4,Rainbow Trout,1,,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__175,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/176.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/176.mp4,Rainbow Trout,1,,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__176,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/177.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/177.mp4,Rainbow Trout,1,good vid,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__177,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/178.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/178.mp4,Rainbow Trout,1,,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__178,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/179.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/179.mp4,Rainbow Trout,1,nice fish,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__179,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/18.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/18.mp4,Rainbow Trout,1,,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__18,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/180.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/180.mp4,Rainbow Trout,1,,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__180,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/181.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/181.mp4,Rainbow Trout,1,,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__181,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/183.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/183.mp4,Rainbow Trout,1,,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__183,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/184.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/184.mp4,Rainbow Trout,1,good vid,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__184,2025-06-19,,,,,,
/Ganaraska/Ganaraska 2024/11122024-11222024/24 11 12 15 20/185.mp4,,/data/remora/Ganaraska/Ganaraska 2024/11122024-11222024/24  11  12  15  20/185.mp4,Rainbow Trout,1,good vid,,,,,,Ganaraska__Ganaraska 2024__11122024-11222024__24  11  12  15  20__185,2025-06-19,,,,,,
/Credit/2024/11252024-11272024/24 11 25 12 44/9.mp4,,/data/remora/Credit/2024/11252024-11272024/24  11  25  12  44/9.mp4,Rainbow Trout,,,,,,,,Credit__2024__11252024-11272024__24  11  25  12  44__9,2025-06-18,,,,,,
/Credit/2024/07262024-08012024/24 07 26 12 21/1.mp4,,/data/remora/Credit/2024/07262024-08012024/24  07  26  12  21/1.mp4,Unknown,0,,,,,,,Credit__2024__07262024-08012024__24  07  26  12  21__1,2025-06-18,,,,,,
/Credit/2024/08162024-08192024/24 08 16 10 57/9.mp4,,/data/remora/Credit/2024/08162024-08192024/24  08  16  10  57/9.mp4,Unknown,0,,,,,,,Credit__2024__08162024-08192024__24  08  16  10  57__9,2025-06-18,,,,,,
